WHO region,ITZ,COUNTRY/AREA/TERRITORY,COUNTRY_CODE,ORIGIN_SOURCE,ISO_YEAR,ISO_WEEK,ISO_SDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BVIC,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,10,2015-03-01T18:30:00.000Z,3051,3051,0,1033,5,0,0,1038,0,0,2,2,1040,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,11,2015-03-08T18:30:00.000Z,2816,2816,0,925,3,0,0,928,0,0,0,0,928,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,12,2015-03-15T18:30:00.000Z,2038,2038,0,556,1,0,0,557,0,0,0,0,557,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,13,2015-03-22T18:30:00.000Z,1451,1451,0,269,1,0,0,270,0,0,2,2,272,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,14,2015-03-29T18:30:00.000Z,682,682,0,118,0,0,0,118,0,0,1,1,119,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,15,2015-04-05T18:30:00.000Z,484,484,0,66,0,0,0,66,0,0,0,0,66,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,16,2015-04-12T18:30:00.000Z,306,306,0,39,1,0,0,40,0,0,0,0,40,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,17,2015-04-19T18:30:00.000Z,238,238,0,29,0,0,0,29,0,0,3,3,32,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,18,2015-04-26T18:30:00.000Z,172,172,0,14,0,0,0,14,0,0,0,0,14,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,19,2015-05-03T18:30:00.000Z,103,103,0,6,0,0,0,6,0,0,0,0,6,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,20,2015-05-10T18:30:00.000Z,93,91,0,13,0,0,0,13,0,0,0,0,13,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,21,2015-05-17T18:30:00.000Z,80,70,0,8,0,0,0,8,0,0,0,0,8,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,22,2015-05-24T18:30:00.000Z,54,54,0,8,0,0,0,8,0,0,0,0,8,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,23,2015-05-31T18:30:00.000Z,50,49,0,1,0,0,0,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,24,2015-06-07T18:30:00.000Z,70,70,0,4,0,0,0,4,0,0,0,0,4,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,25,2015-06-14T18:30:00.000Z,71,71,0,1,0,0,0,1,0,0,1,1,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,26,2015-06-21T18:30:00.000Z,68,68,0,2,0,0,0,2,0,0,0,0,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,27,2015-06-28T18:30:00.000Z,68,63,0,0,2,0,0,2,0,0,0,0,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,28,2015-07-05T18:30:00.000Z,59,59,0,1,2,0,0,3,0,0,0,0,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,29,2015-07-12T18:30:00.000Z,91,91,0,2,0,0,0,2,0,0,1,1,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,30,2015-07-19T18:30:00.000Z,57,53,0,3,0,0,0,3,0,0,5,5,8,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,31,2015-07-26T18:30:00.000Z,83,80,0,1,0,0,0,1,0,0,7,7,8,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,32,2015-08-02T18:30:00.000Z,115,105,0,7,0,0,0,7,0,0,1,1,8,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,33,2015-08-09T18:30:00.000Z,156,146,0,19,0,0,0,19,0,0,0,0,19,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,34,2015-08-16T18:30:00.000Z,159,159,0,34,0,0,0,34,0,0,3,3,37,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,35,2015-08-23T18:30:00.000Z,189,189,0,55,0,0,0,55,0,0,5,5,60,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,36,2015-08-30T18:30:00.000Z,224,224,0,60,0,0,0,60,0,0,2,2,62,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,37,2015-09-06T18:30:00.000Z,184,184,0,53,0,0,0,53,0,0,2,2,55,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,38,2015-09-13T18:30:00.000Z,227,227,0,49,0,0,0,49,0,0,4,4,53,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,39,2015-09-20T18:30:00.000Z,221,221,0,60,0,0,0,60,0,0,5,5,65,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,40,2015-09-27T18:30:00.000Z,204,204,0,48,0,0,0,48,0,0,5,5,53,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,41,2015-10-04T18:30:00.000Z,272,272,0,63,0,0,0,63,0,0,13,13,76,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,42,2015-10-11T18:30:00.000Z,183,183,0,34,0,0,0,34,0,0,7,7,41,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,43,2015-10-18T18:30:00.000Z,132,132,0,21,2,0,0,23,0,0,3,3,26,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,44,2015-10-25T18:30:00.000Z,146,146,0,16,1,0,0,17,0,0,6,6,23,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,45,2015-11-01T18:30:00.000Z,116,116,0,11,0,0,0,11,0,0,0,0,11,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,46,2015-11-08T18:30:00.000Z,58,58,0,10,0,0,0,10,0,0,0,0,10,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,47,2015-11-15T18:30:00.000Z,74,74,0,7,1,0,0,8,0,0,1,1,9,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,48,2015-11-22T18:30:00.000Z,28,28,0,2,0,0,0,2,0,0,0,0,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,49,2015-11-29T18:30:00.000Z,51,51,0,4,0,0,0,4,0,0,1,1,5,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,50,2015-12-06T18:30:00.000Z,57,57,0,3,1,0,0,4,0,0,0,0,4,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,51,2015-12-13T18:30:00.000Z,53,53,0,1,0,0,0,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,52,2015-12-20T18:30:00.000Z,38,38,0,1,0,0,0,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2015,53,2015-12-27T18:30:00.000Z,25,25,0,3,0,0,0,3,0,0,0,0,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,1,2016-01-03T18:30:00.000Z,45,45,0,0,3,0,0,3,0,0,0,0,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,2,2016-01-10T18:30:00.000Z,44,44,0,1,1,0,0,2,0,0,1,1,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,3,2016-01-17T18:30:00.000Z,29,29,0,0,0,0,0,0,0,0,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,4,2016-01-24T18:30:00.000Z,43,43,0,1,3,0,0,4,0,0,0,0,4,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,5,2016-01-31T18:30:00.000Z,58,58,0,4,2,0,0,6,0,0,0,0,6,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,6,2016-02-07T18:30:00.000Z,58,58,0,5,8,0,0,13,0,3,0,3,16,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,7,2016-02-14T18:30:00.000Z,49,49,0,4,3,0,0,7,0,0,0,0,7,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,8,2016-02-21T18:30:00.000Z,42,42,0,1,3,0,0,4,0,0,1,1,5,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,9,2016-02-28T18:30:00.000Z,31,31,0,1,0,0,0,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,10,2016-03-06T18:30:00.000Z,33,33,0,1,0,0,0,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,11,2016-03-13T18:30:00.000Z,52,52,0,2,0,0,0,2,0,0,0,0,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,12,2016-03-20T18:30:00.000Z,22,22,0,1,0,0,0,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,13,2016-03-27T18:30:00.000Z,26,26,0,0,0,0,0,0,0,0,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,14,2016-04-03T18:30:00.000Z,20,20,0,1,2,0,0,3,0,0,0,0,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,15,2016-04-10T18:30:00.000Z,33,33,0,1,0,0,0,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,16,2016-04-17T18:30:00.000Z,23,23,0,0,1,0,0,1,0,0,1,1,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,17,2016-04-24T18:30:00.000Z,18,18,0,0,0,0,0,0,0,0,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,18,2016-05-01T18:30:00.000Z,21,21,0,0,1,0,0,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,19,2016-05-08T18:30:00.000Z,18,18,0,1,0,0,0,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,20,2016-05-15T18:30:00.000Z,20,20,0,0,0,0,0,0,0,0,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,21,2016-05-22T18:30:00.000Z,14,14,0,0,0,0,0,0,0,0,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,22,2016-05-29T18:30:00.000Z,15,15,0,0,1,0,0,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,23,2016-06-05T18:30:00.000Z,15,15,0,0,1,0,0,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,24,2016-06-12T18:30:00.000Z,16,16,0,0,3,0,0,3,1,0,0,1,4,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,25,2016-06-19T18:30:00.000Z,26,26,0,0,1,0,0,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,26,2016-06-26T18:30:00.000Z,20,20,0,0,0,0,0,0,0,0,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,27,2016-07-03T18:30:00.000Z,26,26,0,0,2,0,0,2,0,0,0,0,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,28,2016-07-10T18:30:00.000Z,37,37,0,1,7,0,0,8,1,0,0,1,9,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,29,2016-07-17T18:30:00.000Z,46,46,0,0,2,0,0,2,1,0,0,1,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,30,2016-07-24T18:30:00.000Z,56,56,0,0,0,0,0,0,0,0,3,3,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,31,2016-07-31T18:30:00.000Z,51,51,0,0,1,0,0,1,0,0,2,2,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,32,2016-08-07T18:30:00.000Z,53,53,0,0,0,0,0,0,0,0,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,33,2016-08-14T18:30:00.000Z,40,40,0,1,2,0,0,3,0,0,0,0,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,34,2016-08-21T18:30:00.000Z,93,93,0,1,1,0,0,2,4,0,2,6,8,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,35,2016-08-28T18:30:00.000Z,28,28,0,0,0,0,0,0,0,0,,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,36,2016-09-04T18:30:00.000Z,29,29,0,0,0,0,0,0,0,0,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,37,2016-09-11T18:30:00.000Z,46,46,0,0,0,0,0,0,0,0,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,38,2016-09-18T18:30:00.000Z,27,27,0,0,0,0,0,0,0,0,1,1,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,39,2016-09-25T18:30:00.000Z,36,36,0,0,0,0,0,0,0,0,3,3,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,40,2016-10-02T18:30:00.000Z,19,19,0,0,0,0,0,0,0,0,2,2,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,41,2016-10-09T18:30:00.000Z,29,28,,,,,,,,,,,,28,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,42,2016-10-16T18:30:00.000Z,21,21,,,,,,,,,,,,21,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,43,2016-10-23T18:30:00.000Z,33,33,,0,0,0,0,0,,,1,1,1,32,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,44,2016-10-30T18:30:00.000Z,42,42,,,1,,,1,,,3,3,4,38,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,45,2016-11-06T18:30:00.000Z,84,84,,0,0,0,0,0,,,1,1,1,83,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,46,2016-11-13T18:30:00.000Z,68,68,,,,,,,,,,,,68,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,47,2016-11-20T18:30:00.000Z,49,49,,0,0,0,0,0,,,1,1,1,48,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,48,2016-11-27T18:30:00.000Z,82,75,,0,0,0,0,0,0,0,0,0,0,75,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,49,2016-12-04T18:30:00.000Z,84,84,,,,,,,,,,,,84,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,50,2016-12-11T18:30:00.000Z,85,85,,2,1,,,3,,,,,3,82,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,51,2016-12-18T18:30:00.000Z,100,100,,1,0,0,0,1,,,1,1,2,98,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2016,52,2016-12-25T18:30:00.000Z,104,104,,,,,,,,,2,2,2,102,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2017,1,2017-01-01T18:30:00.000Z,132,132,,4,2,,,6,,,1,1,7,125,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2017,2,2017-01-08T18:30:00.000Z,321,321,,36,,,,36,,,5,5,41,280,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2017,3,2017-01-15T18:30:00.000Z,270,270,,47,1,,,48,,,11,11,59,211,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2017,4,2017-01-22T18:30:00.000Z,311,311,,58,,,,58,,,7,7,65,246,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2017,5,2017-01-29T18:30:00.000Z,379,379,,72,4,,,76,,,12,12,88,295,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2017,6,2017-02-05T18:30:00.000Z,470,470,,65,4,0,0,69,,,30,30,99,371,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2017,7,2017-02-12T18:30:00.000Z,407,407,,68,3,,,71,,,24,24,95,312,5
